Primary Key,Year,Company Market Cap,ESG Controversies Score,ESG Score,Independent Board Members,Return on Assets - Actual,Return on Equity - Actual,Total Debt Percentage of Total Equity,Identifier (RIC),Company Name,TRBC Industry Group Name,TRBC Industry Name,TRBC Activity Name
OXM.N_2019,2019,1146437244,100,33.50754487,90.00%,,0.1603,0.0271618,OXM.N,Oxford Industries Inc,Textiles & Apparel,Apparel & Accessories,Men's Clothing
OXM.N_2018,2018,1050162881,100,28.79901671,90.91%,,0.1519,0.1065762,OXM.N,Oxford Industries Inc,Textiles & Apparel,Apparel & Accessories,Men's Clothing
OXM.N_2017,2017,1055090681,100,24.99548458,90.91%,,0.1545,0.2432909,OXM.N,Oxford Industries Inc,Textiles & Apparel,Apparel & Accessories,Men's Clothing
OXM.N_2016,2016,959178815.3,100,22.85153387,83.33%,,,0.1315042,OXM.N,Oxford Industries Inc,Textiles & Apparel,Apparel & Accessories,Men's Clothing
PAGE.NS_2025,2025,3809752805,,,46.67%,0.27379,0.48539,0.186053,PAGE.NS,Page Industries Ltd,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
PAGE.NS_2024,2024,5983328265,100,71.61913893,53.33%,0.21179,0.38359,0.1157535,PAGE.NS,Page Industries Ltd,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
PAGE.NS_2023,2023,4678963416,100,69.0215157,42.86%,0.238,0.4645,0.2964127,PAGE.NS,Page Industries Ltd,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
PAGE.NS_2022,2022,5397340235,76.47058824,76.68807558,46.67%,0.2819,0.54369,0.1009612,PAGE.NS,Page Industries Ltd,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
PAGE.NS_2021,2021,5325859229,66.66666667,74.6121135,50.00%,0.212,0.3974,0.1435725,PAGE.NS,Page Industries Ltd,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
PAGE.NS_2020,2020,3452516303,100,70.68554451,50.00%,0.2397,0.4304,0.2151354,PAGE.NS,Page Industries Ltd,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
PAGE.NS_2019,2019,3262222660,100,62.04446967,42.86%,0.2852,0.4857,0.1093907,PAGE.NS,Page Industries Ltd,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
PAGE.NS_2018,2018,3528680707,100,45.82371712,0.00%,0.2707,0.4586,0.0808993,PAGE.NS,Page Industries Ltd,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
PAGE.NS_2017,2017,3720583490,,,0.00%,0.2539,0.4454,0.1316965,PAGE.NS,Page Industries Ltd,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
PAGE.NS_2016,2016,2131578703,,,0.00%,0.2632,0.5217,0.1790911,PAGE.NS,Page Industries Ltd,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
PNDORA.CO_2025,2025,7487540205,,,85.71%,0.2028,0.9623,2.4330065,PNDORA.CO,Pandora A/S,Textiles & Apparel,Apparel & Accessories,Jewelry
PNDORA.CO_2024,2024,14481941897,100,72.93108172,87.50%,0.2069,0.75709,2.0853408,PNDORA.CO,Pandora A/S,Textiles & Apparel,Apparel & Accessories,Jewelry
PNDORA.CO_2023,2023,11142466306,100,76.62139173,100.00%,0.248,0.7099,1.0587415,PNDORA.CO,Pandora A/S,Textiles & Apparel,Apparel & Accessories,Jewelry
PNDORA.CO_2022,2022,6269984470,100,76.80991481,100.00%,0.216,0.5782,0.560777,PNDORA.CO,Pandora A/S,Textiles & Apparel,Apparel & Accessories,Jewelry
PNDORA.CO_2021,2021,10966871711,100,75.91880845,100.00%,0.0933,0.3074,0.8204087,PNDORA.CO,Pandora A/S,Textiles & Apparel,Apparel & Accessories,Jewelry
PNDORA.CO_2020,2020,9156781233,100,76.05219793,90.00%,0.1443,0.5061,1.9110307,PNDORA.CO,Pandora A/S,Textiles & Apparel,Apparel & Accessories,Jewelry
PNDORA.CO_2019,2019,3879667526,100,75.15861172,77.78%,0.3917,0.4265,1.0389469,PNDORA.CO,Pandora A/S,Textiles & Apparel,Apparel & Accessories,Jewelry
PNDORA.CO_2018,2018,3911970910,100,64.99754786,80.00%,0.5341,0.48,0.836199,PNDORA.CO,Pandora A/S,Textiles & Apparel,Apparel & Accessories,Jewelry
PNDORA.CO_2017,2017,10211523321,100,57.94050697,80.00%,0.4244,0.9317,0.4431852,PNDORA.CO,Pandora A/S,Textiles & Apparel,Apparel & Accessories,Jewelry
PNDORA.CO_2016,2016,14564720133,100,56.45842968,72.73%,,,,PNDORA.CO,Pandora A/S,Textiles & Apparel,Apparel & Accessories,Jewelry
PNDORA.CO_2015,2015,,100,53.9072818,,,,,PNDORA.CO,Pandora A/S,Textiles & Apparel,Apparel & Accessories,Jewelry
PCJE.NS_2025,2025,661810603.9,100,32.64916867,66.67%,,,0.347355,PCJE.NS,PC Jeweller Ltd,Textiles & Apparel,Apparel & Accessories,Jewelry
PCJE.NS_2024,2024,1046033207,100,30.19028512,71.43%,,,1.4158698,PCJE.NS,PC Jeweller Ltd,Textiles & Apparel,Apparel & Accessories,Jewelry
PCJE.NS_2023,2023,236737076.4,100,35.23676839,71.43%,,,1.0124209,PCJE.NS,PC Jeweller Ltd,Textiles & Apparel,Apparel & Accessories,Jewelry
PCJE.NS_2022,2022,438464180.2,100,29.08823709,71.43%,,,0.8719068,PCJE.NS,PC Jeweller Ltd,Textiles & Apparel,Apparel & Accessories,Jewelry
PCJE.NS_2021,2021,148163002.4,,,0.00%,,,0.5654965,PCJE.NS,PC Jeweller Ltd,Textiles & Apparel,Apparel & Accessories,Jewelry
PCJE.NS_2020,2020,112278335,,,0.00%,,,0.6068169,PCJE.NS,PC Jeweller Ltd,Textiles & Apparel,Apparel & Accessories,Jewelry
PCJE.NS_2019,2019,120253941.1,,,0.00%,,,0.540863,PCJE.NS,PC Jeweller Ltd,Textiles & Apparel,Apparel & Accessories,Jewelry
PCJE.NS_2018,2018,426416718.8,,,0.00%,,0.1481,0.2874899,PCJE.NS,PC Jeweller Ltd,Textiles & Apparel,Apparel & Accessories,Jewelry
PCJE.NS_2017,2017,2352362238,,,0.00%,,0.1458,0.2395082,PCJE.NS,PC Jeweller Ltd,Textiles & Apparel,Apparel & Accessories,Jewelry
PCJE.NS_2016,2016,992906391.5,,,0.00%,,0.1852,0.4028035,PCJE.NS,PC Jeweller Ltd,Textiles & Apparel,Apparel & Accessories,Jewelry
PDSL.NS_2025,2025,499523407,100,52.02840223,50.00%,,0.16297,0.7178838,PDSL.NS,PDS Ltd,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
PDSL.NS_2024,2024,920681884.1,100,51.00423241,60.00%,,0.1299,0.8460791,PDSL.NS,PDS Ltd,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
PDSL.NS_2023,2023,790494023.7,100,35.68930188,55.56%,,0.2751,0.6462343,PDSL.NS,PDS Ltd,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
PDSL.NS_2022,2022,512268833.6,100,41.68177584,66.67%,,0.327,0.7911089,PDSL.NS,PDS Ltd,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
PDSL.NS_2021,2021,515316498.7,,,0.00%,,,0.7803448,PDSL.NS,PDS Ltd,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
PDSL.NS_2020,2020,133578451.6,,,0.00%,,0.117,1.3560819,PDSL.NS,PDS Ltd,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
PDSL.NS_2019,2019,102254597.8,,,0.00%,,,1.402734,PDSL.NS,PDS Ltd,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
PDSL.NS_2018,2018,91156068.97,,,0.00%,,,1.0152222,PDSL.NS,PDS Ltd,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
PDSL.NS_2017,2017,103172318.4,,,0.00%,,,0.8610548,PDSL.NS,PDS Ltd,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
PDSL.NS_2016,2016,54423313.84,,,0.00%,,,0.8449122,PDSL.NS,PDS Ltd,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
POHK.KL_2025,2025,98467194.84,,,33.33%,,0.10943,0.1953296,POHK.KL,Poh Kong Holdings Bhd,Textiles & Apparel,Apparel & Accessories,Jewelry
POHK.KL_2024,2024,86492790.58,100,21.11448784,50.00%,,,0.1778151,POHK.KL,Poh Kong Holdings Bhd,Textiles & Apparel,Apparel & Accessories,Jewelry
POHK.KL_2023,2023,70072921.26,100,19.26688869,37.50%,0.07824,0.1144,0.2322563,POHK.KL,Poh Kong Holdings Bhd,Textiles & Apparel,Apparel & Accessories,Jewelry
POHK.KL_2022,2022,71022189.05,100,20.42149464,37.50%,0.06273,0.082644,0.1999102,POHK.KL,Poh Kong Holdings Bhd,Textiles & Apparel,Apparel & Accessories,Jewelry
POHK.KL_2021,2021,69350628.66,100,17.10857193,0.00%,0.087591,0.132635,0.2628961,POHK.KL,Poh Kong Holdings Bhd,Textiles & Apparel,Apparel & Accessories,Jewelry
POHK.KL_2020,2020,68954405.97,,,0.00%,,,0.3077394,POHK.KL,Poh Kong Holdings Bhd,Textiles & Apparel,Apparel & Accessories,Jewelry
POHK.KL_2019,2019,44761357.78,,,0.00%,,,0.3390515,POHK.KL,Poh Kong Holdings Bhd,Textiles & Apparel,Apparel & Accessories,Jewelry
POHK.KL_2018,2018,38984807.46,,,0.00%,,,0.4216071,POHK.KL,Poh Kong Holdings Bhd,Textiles & Apparel,Apparel & Accessories,Jewelry
POHK.KL_2017,2017,52021536.66,,,0.00%,,,0.3748458,POHK.KL,Poh Kong Holdings Bhd,Textiles & Apparel,Apparel & Accessories,Jewelry
POHK.KL_2016,2016,39602764.38,,,0.00%,,,0.4905368,POHK.KL,Poh Kong Holdings Bhd,Textiles & Apparel,Apparel & Accessories,Jewelry
9904.TW_2025,2025,2414254574,,,33.33%,0.04723,0.11994,0.3332657,9904.TW,Pou Chen Corp,Textiles & Apparel,Footwear,Footwear (NEC)
9904.TW_2024,2024,3203554530,100,71.76844569,33.33%,0.03246,0.09111,0.3854397,9904.TW,Pou Chen Corp,Textiles & Apparel,Footwear,Footwear (NEC)
9904.TW_2023,2023,2689144254,100,74.53182708,45.45%,0.03658,0.10262,0.5178641,9904.TW,Pou Chen Corp,Textiles & Apparel,Footwear,Footwear (NEC)
9904.TW_2022,2022,3079731388,100,74.81472299,33.33%,0.03936,0.10356,0.5155542,9904.TW,Pou Chen Corp,Textiles & Apparel,Footwear,Footwear (NEC)
9904.TW_2021,2021,3112054120,100,62.1975784,30.00%,,,0.5637272,9904.TW,Pou Chen Corp,Textiles & Apparel,Footwear,Footwear (NEC)
9904.TW_2020,2020,2698587434,100,20.0097055,33.33%,0.03545,0.12115,0.6189137,9904.TW,Pou Chen Corp,Textiles & Apparel,Footwear,Footwear (NEC)
9904.TW_2019,2019,3445299784,100,55.04100965,40.00%,0.03533,0.24577,0.6460012,9904.TW,Pou Chen Corp,Textiles & Apparel,Footwear,Footwear (NEC)
9904.TW_2018,2018,2748228360,100,59.07044104,33.33%,0.04338,0.16221,0.5785213,9904.TW,Pou Chen Corp,Textiles & Apparel,Footwear,Footwear (NEC)
9904.TW_2017,2017,3192534832,100,66.14670495,30.00%,0.04545,0.18013,0.4719874,9904.TW,Pou Chen Corp,Textiles & Apparel,Footwear,Footwear (NEC)
9904.TW_2016,2016,3473595261,100,59.14201259,22.22%,,,,9904.TW,Pou Chen Corp,Textiles & Apparel,Footwear,Footwear (NEC)
9904.TW_2015,2015,,100,54.78371836,,,,,9904.TW,Pou Chen Corp,Textiles & Apparel,Footwear,Footwear (NEC)
1913.HK_2025,2025,12597938671,,,50.00%,0.10379,0.20329,0.6288822,1913.HK,Prada SpA,Textiles & Apparel,Apparel & Accessories,Luxury Clothing
1913.HK_2024,2024,19138846932,61.36363636,56.3823286,41.67%,0.0895,0.183,0.670048,1913.HK,Prada SpA,Textiles & Apparel,Apparel & Accessories,Luxury Clothing
1913.HK_2023,2023,13258036535,100,56.41996956,50.00%,0.0649,0.1411,0.7609435,1913.HK,Prada SpA,Textiles & Apparel,Apparel & Accessories,Luxury Clothing
1913.HK_2022,2022,13524911548,100,53.76614503,50.00%,0.0436,0.099,0.8909025,1913.HK,Prada SpA,Textiles & Apparel,Apparel & Accessories,Luxury Clothing
1913.HK_2021,2021,14407715242,100,44.3377714,50.00%,-0.008,-0.0187,1.0117364,1913.HK,Prada SpA,Textiles & Apparel,Apparel & Accessories,Luxury Clothing
1913.HK_2020,2020,13837500183,100,48.56995423,50.00%,0.0437,0.0875,1.0844309,1913.HK,Prada SpA,Textiles & Apparel,Apparel & Accessories,Luxury Clothing
1913.HK_2019,2019,9435238781,100,48.70331492,44.44%,0.04363,0.0718,0.313735,1913.HK,Prada SpA,Textiles & Apparel,Apparel & Accessories,Luxury Clothing
1913.HK_2018,2018,7350075644,100,54.18415219,0.00%,0.0463,0.0735,0.3460802,1913.HK,Prada SpA,Textiles & Apparel,Apparel & Accessories,Luxury Clothing
1913.HK_2017,2017,7726702259,,,0.00%,,,0.225103,1913.HK,Prada SpA,Textiles & Apparel,Apparel & Accessories,Luxury Clothing
1913.HK_2016,2016,8255371239,,,0.00%,,,,1913.HK,Prada SpA,Textiles & Apparel,Apparel & Accessories,Luxury Clothing
PDJ.BK_2025,2025,20082348.83,,,33.33%,,,0.4382916,PDJ.BK,Pranda Jewelry PCL,Textiles & Apparel,Apparel & Accessories,Jewelry
PDJ.BK_2024,2024,32856747.61,100,47.04514417,0.00%,,,0.1201688,PDJ.BK,Pranda Jewelry PCL,Textiles & Apparel,Apparel & Accessories,Jewelry
PDJ.BK_2023,2023,29733942.06,,,0.00%,,,0.1644368,PDJ.BK,Pranda Jewelry PCL,Textiles & Apparel,Apparel & Accessories,Jewelry
PDJ.BK_2022,2022,43657884.48,,,0.00%,,,0.22254,PDJ.BK,Pranda Jewelry PCL,Textiles & Apparel,Apparel & Accessories,Jewelry
PDJ.BK_2021,2021,45976919.44,,,0.00%,,,0.3491823,PDJ.BK,Pranda Jewelry PCL,Textiles & Apparel,Apparel & Accessories,Jewelry
PDJ.BK_2020,2020,17879053.93,,,0.00%,,,0.3482242,PDJ.BK,Pranda Jewelry PCL,Textiles & Apparel,Apparel & Accessories,Jewelry
PDJ.BK_2019,2019,21241379,,,0.00%,,,0.3358905,PDJ.BK,Pranda Jewelry PCL,Textiles & Apparel,Apparel & Accessories,Jewelry
PDJ.BK_2018,2018,24191569.52,,,0.00%,,,0.6270171,PDJ.BK,Pranda Jewelry PCL,Textiles & Apparel,Apparel & Accessories,Jewelry
PDJ.BK_2017,2017,44469519.86,,,0.00%,,,0.7135814,PDJ.BK,Pranda Jewelry PCL,Textiles & Apparel,Apparel & Accessories,Jewelry
PDJ.BK_2016,2016,43475891.16,,,0.00%,0.05146,0.06468,,PDJ.BK,Pranda Jewelry PCL,Textiles & Apparel,Apparel & Accessories,Jewelry
PUMG.DE_2025,2025,3300576750,,,75.00%,0.04089,0.1046,0.6075797,PUMG.DE,Puma SE,Textiles & Apparel,Footwear,Footwear (NEC)
PUMG.DE_2024,2024,6640611975,61.36363636,85.84298966,71.43%,0.0455,0.1214,0.6987569,PUMG.DE,Puma SE,Textiles & Apparel,Footwear,Footwear (NEC)
PUMG.DE_2023,2023,7619660813,100,86.18359177,57.14%,0.0566,0.1488,0.619072,PUMG.DE,Puma SE,Textiles & Apparel,Footwear,Footwear (NEC)
PUMG.DE_2022,2022,8551757088,76.47058824,82.64016753,66.67%,0.0595,0.1532,0.6170287,PUMG.DE,Puma SE,Textiles & Apparel,Footwear,Footwear (NEC)
PUMG.DE_2021,2021,16213648800,100,82.80774038,16.67%,0.0174,0.04389,0.6841658,PUMG.DE,Puma SE,Textiles & Apparel,Footwear,Footwear (NEC)
PUMG.DE_2020,2020,13918097779,100,78.66414098,12.50%,0.0692,0.1467,0.4787273,PUMG.DE,Puma SE,Textiles & Apparel,Footwear,Footwear (NEC)
PUMG.DE_2019,2019,10308864144,100,79.31960214,14.29%,0.0618,0.1126,0.0184067,PUMG.DE,Puma SE,Textiles & Apparel,Footwear,Footwear (NEC)
PUMG.DE_2018,2018,6440212128,100,71.46370788,10.00%,0.0483,0.0815,0.0194966,PUMG.DE,Puma SE,Textiles & Apparel,Footwear,Footwear (NEC)
PUMG.DE_2017,2017,5474934432,100,73.49548401,10.00%,0.0232,0.0376,0.0162583,PUMG.DE,Puma SE,Textiles & Apparel,Footwear,Footwear (NEC)
PUMG.DE_2016,2016,3765337138,100,72.93153117,11.11%,,,,PUMG.DE,Puma SE,Textiles & Apparel,Footwear,Footwear (NEC)
PUMG.DE_2015,2015,,100,74.53451761,,,,,PUMG.DE,Puma SE,Textiles & Apparel,Footwear,Footwear (NEC)
PVH.N_2025,2025,2613631849,,,91.67%,0.0599,0.1296,0.4078592,PVH.N,PVH Corp,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
PVH.N_2024,2024,5682593204,61.36363636,79.70198938,92.31%,0.0574,0.13009,0.4256579,PVH.N,PVH Corp,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
PVH.N_2023,2023,6599283495,100,81.46481671,85.71%,0.0491,0.11519,0.4681908,PVH.N,PVH Corp,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
PVH.N_2022,2022,4179932139,100,79.18396497,85.71%,0.05679,0.1455,0.4485706,PVH.N,PVH Corp,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
PVH.N_2021,2021,6565003541,66.66666667,82.50130548,84.62%,-0.0104,-0.0265,0.7542862,PVH.N,PVH Corp,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
PVH.N_2020,2020,5465983304,100,78.45712263,84.62%,0.0558,0.122,0.4769509,PVH.N,PVH Corp,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
PVH.N_2019,2019,6843498087,100,70.7449173,84.62%,0.0625,0.1307,0.485981,PVH.N,PVH Corp,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
PVH.N_2018,2018,6137958341,100,73.84563329,91.67%,0.0544,0.1208,0.5564627,PVH.N,PVH Corp,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
PVH.N_2017,2017,8799148613,100,74.41228148,84.62%,0.0506,0.1176,0.6694557,PVH.N,PVH Corp,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
PVH.N_2016,2016,6803876887,100,79.27357907,85.71%,0.0544,0.1314,0.7016673,PVH.N,PVH Corp,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
PVH.N_2015,2015,,100,69.85739771,,,,,PVH.N,PVH Corp,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
REXP.NS_2025,2025,513804463.4,,,50.00%,,,0.0583343,REXP.NS,Rajesh Exports Ltd,Textiles & Apparel,Apparel & Accessories,Jewelry
REXP.NS_2024,2024,768764587.3,100,18.82464159,42.86%,0.0149,0.0224,0.0429577,REXP.NS,Rajesh Exports Ltd,Textiles & Apparel,Apparel & Accessories,Jewelry
REXP.NS_2023,2023,1178846243,100,16.26908474,57.14%,0.0612,0.10539,0.049125,REXP.NS,Rajesh Exports Ltd,Textiles & Apparel,Apparel & Accessories,Jewelry
REXP.NS_2022,2022,2440482316,100,14.42031605,0.00%,0.04259,0.08519,0.065452,REXP.NS,Rajesh Exports Ltd,Textiles & Apparel,Apparel & Accessories,Jewelry
REXP.NS_2021,2021,2572101609,,,0.00%,0.0312,0.0777,0.0909836,REXP.NS,Rajesh Exports Ltd,Textiles & Apparel,Apparel & Accessories,Jewelry
REXP.NS_2020,2020,1623781167,,,0.00%,0.0405,0.1245,0.1213368,REXP.NS,Rajesh Exports Ltd,Textiles & Apparel,Apparel & Accessories,Jewelry
REXP.NS_2019,2019,2470915601,,,0.00%,0.0494,0.1614,0.7011757,REXP.NS,Rajesh Exports Ltd,Textiles & Apparel,Apparel & Accessories,Jewelry
REXP.NS_2018,2018,2113283341,,,0.00%,0.0531,0.1939,1.2490329,REXP.NS,Rajesh Exports Ltd,Textiles & Apparel,Apparel & Accessories,Jewelry
REXP.NS_2017,2017,3100263985,,,0.00%,0.0532,0.2458,1.0030407,REXP.NS,Rajesh Exports Ltd,Textiles & Apparel,Apparel & Accessories,Jewelry
REXP.NS_2016,2016,1906388407,,,0.00%,,0.2713,1.0644596,REXP.NS,Rajesh Exports Ltd,Textiles & Apparel,Apparel & Accessories,Jewelry
RL.N_2025,2025,18257335309,,,76.92%,0.1156,0.31309,0.5400811,RL.N,Ralph Lauren Corp,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
RL.N_2024,2024,13854362983,88.63636364,77.41996297,78.57%,0.1024,0.281,0.5778068,RL.N,Ralph Lauren Corp,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
RL.N_2023,2023,8445213406,100,77.72680691,76.92%,0.07929,0.23179,0.6065007,RL.N,Ralph Lauren Corp,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
RL.N_2022,2022,6513994983,76.47058824,78.89545102,80.00%,0.0798,0.2425,0.7877366,RL.N,Ralph Lauren Corp,Textiles & Apparel,Apparel & Accessories,Apparel & Accessories (NEC)
